No articulo,Articulo,Palabra,Tipo entidad
229,0211-699501013259,del,o
229,0211-699501013259,folato,i
229,0211-699501013259,703,o
229,0211-699501013259,IC,o
229,0211-699501013259,638,o
229,0211-699501013259,795,o
229,0211-699501013259,vs,o
229,0211-699501013259,6181,o
229,0211-699501013259,IC,o
229,0211-699501013259,4447,o
229,0211-699501013259,7811,o
229,0211-699501013259,p,o
229,0211-699501013259,0001,o
229,0211-699501013259,y,o
229,0211-699501013259,descenso,o
229,0211-699501013259,de,o
229,0211-699501013259,la,o
229,0211-699501013259,tHcy,i
229,0211-699501013259,240,o
229,0211-699501013259,IC,o
229,0211-699501013259,213,o
229,0211-699501013259,264,o
229,0211-699501013259,vs,o
229,0211-699501013259,199,o
229,0211-699501013259,IC,o
229,0211-699501013259,175,o
229,0211-699501013259,224,o
229,0211-699501013259,p,o
229,0211-699501013259,005,o
229,0211-699501013259,Han,o
229,0211-699501013259,recibido,o
229,0211-699501013259,suplementacion,i
229,0211-699501013259,durante,o
229,0211-699501013259,12,o
229,0211-699501013259,meses,o
229,0211-699501013259,33,o
229,0211-699501013259,pacientes,o
229,0211-699501013259,pero,o
229,0211-699501013259,a,o
229,0211-699501013259,pesar,o
229,0211-699501013259,de,o
229,0211-699501013259,un,o
229,0211-699501013259,continuo,o
229,0211-699501013259,aumento,o
229,0211-699501013259,del,o
229,0211-699501013259,folato,i
229,0211-699501013259,10078,o
229,0211-699501013259,IC,o
229,0211-699501013259,7481,o
229,0211-699501013259,12674,o
229,0211-699501013259,p,o
229,0211-699501013259,0001,o
229,0211-699501013259,solo,o
229,0211-699501013259,3,o
229,0211-699501013259,pacientes,o
229,0211-699501013259,presentan,o
229,0211-699501013259,niveles,o
229,0211-699501013259,normales,o
229,0211-699501013259,de,o
229,0211-699501013259,tHcy,i
229,0211-699501013259,correlacionandose,o
229,0211-699501013259,directamente,o
229,0211-699501013259,tHcy,i
229,0211-699501013259,con,o
229,0211-699501013259,la,o
229,0211-699501013259,albumina,i
229,0211-699501013259,r,o
229,0211-699501013259,056,o
229,0211-699501013259,p,o
229,0211-699501013259,0001,o
229,0211-699501013259,que,o
229,0211-699501013259,se,o
229,0211-699501013259,elevo,o
229,0211-699501013259,con,o
229,0211-699501013259,respecto,o
229,0211-699501013259,al,o
229,0211-699501013259,inicio,o
229,0211-699501013259,337,o
229,0211-699501013259,IC,o
229,0211-699501013259,327,o
229,0211-699501013259,346,o
229,0211-699501013259,vs,o
229,0211-699501013259,350,o
229,0211-699501013259,IC,o
229,0211-699501013259,337,o
229,0211-699501013259,363,o
229,0211-699501013259,p,o
229,0211-699501013259,005,o
229,0211-699501013259,Conclusion,o
229,0211-699501013259,Tras,o
229,0211-699501013259,suplementacion,i
229,0211-699501013259,con,o
229,0211-699501013259,acido,i
229,0211-699501013259,folico,i
229,0211-699501013259,y,o
229,0211-699501013259,vitamina,i
229,0211-699501013259,B6,i
229,0211-699501013259,aunque,o
229,0211-699501013259,inicialmente,o
229,0211-699501013259,se,o
229,0211-699501013259,reduce,o
229,0211-699501013259,la,o
229,0211-699501013259,tHcy,i
229,0211-699501013259,esta,o
229,0211-699501013259,respuesta,o
229,0211-699501013259,se,o
229,0211-699501013259,hace,o
229,0211-699501013259,refractaria,o
229,0211-699501013259,correlacionandose,o
229,0211-699501013259,directamente,o
229,0211-699501013259,la,o
229,0211-699501013259,tHcy,i
229,0211-699501013259,con,o
229,0211-699501013259,la,o
229,0211-699501013259,albumina,i
229,0211-699501013259,plasmatica,i
229,0211-699501013259,La,o
229,0211-699501013259,interpretacion,o
229,0211-699501013259,de,o
229,0211-699501013259,los,o
229,0211-699501013259,niveles,i
229,0211-699501013259,de,i
229,0211-699501013259,tHcy,i
229,0211-699501013259,debe,o
229,0211-699501013259,tener,o
229,0211-699501013259,en,o
229,0211-699501013259,cuenta,o
229,0211-699501013259,la,o
229,0211-699501013259,concentracion,i
229,0211-699501013259,de,i
229,0211-699501013259,albumina,i
230,0211-699501013259,Efecto,o
230,0211-699501013259,de,o
230,0211-699501013259,la,o
230,0211-699501013259,suplementacion,i
230,0211-699501013259,con,o
230,0211-699501013259,acido,i
230,0211-699501013259,folico,i
230,0211-699501013259,sobre,o
230,0211-699501013259,los,o
230,0211-699501013259,niveles,i
230,0211-699501013259,de,i
230,0211-699501013259,homocisteina,i
230,0211-699501013259,total,o
230,0211-699501013259,en,o
230,0211-699501013259,pacientes,o
230,0211-699501013259,en,o
230,0211-699501013259,hemodialisis,i
230,0211-699501013259,La,o
230,0211-699501013259,hiperhomocisteinemia,i
230,0211-699501013259,es,o
230,0211-699501013259,un,o
230,0211-699501013259,marcador,o
230,0211-699501013259,de,o
230,0211-699501013259,riesgo,o
230,0211-699501013259,independiente,o
230,0211-699501013259,de,o
230,0211-699501013259,morbimortalidad,o
230,0211-699501013259,cardiovascular,i
230,0211-699501013259,Hemos,o
230,0211-699501013259,intentado,o
230,0211-699501013259,prospectivamente,o
230,0211-699501013259,reducir,o
230,0211-699501013259,los,o
230,0211-699501013259,niveles,i
230,0211-699501013259,de,i
230,0211-699501013259,homocisteina,i
230,0211-699501013259,total,o
230,0211-699501013259,tHcy,i
230,0211-699501013259,mediante,o
230,0211-699501013259,suplemento,o
230,0211-699501013259,con,o
230,0211-699501013259,acido,i
230,0211-699501013259,folico,i
230,0211-699501013259,y,o
230,0211-699501013259,vitamina,i
230,0211-699501013259,B6,i
230,0211-699501013259,pp,i
230,0211-699501013259,valorando,o
230,0211-699501013259,su,o
230,0211-699501013259,posible,o
230,0211-699501013259,correlacion,o
230,0211-699501013259,con,o
230,0211-699501013259,dosis,o
230,0211-699501013259,de,o
230,0211-699501013259,dialisis,i
230,0211-699501013259,funcion,i
230,0211-699501013259,residual,i
230,0211-699501013259,y,o
230,0211-699501013259,parametros,o
230,0211-699501013259,nutricionales,o
230,0211-699501013259,Metodos,o
230,0211-699501013259,Todos,o
230,0211-699501013259,los,o
230,0211-699501013259,pacientes,o
230,0211-699501013259,en,o
230,0211-699501013259,hemodialisis,i
230,0211-699501013259,al,o
230,0211-699501013259,comienzo,o
230,0211-699501013259,del,o
230,0211-699501013259,estudio,o
230,0211-699501013259,que,o
230,0211-699501013259,no,o
230,0211-699501013259,recibian,o
230,0211-699501013259,acido,i
230,0211-699501013259,folico,i
230,0211-699501013259,ni,o
230,0211-699501013259,vitamina,i
230,0211-699501013259,B6,i
230,0211-699501013259,asi,o
230,0211-699501013259,como,o
230,0211-699501013259,los,o
230,0211-699501013259,incorporados,o
230,0211-699501013259,posteriormente,o
230,0211-699501013259,a,o
230,0211-699501013259,partir,o
230,0211-699501013259,de,o
230,0211-699501013259,su,o
230,0211-699501013259,tercer,o
230,0211-699501013259,mes,o
230,0211-699501013259,en,o
230,0211-699501013259,hemodialisis,i
230,0211-699501013259,recibieron,o
230,0211-699501013259,5,o
230,0211-699501013259,mg,o
230,0211-699501013259,orales,o
230,0211-699501013259,de,o
230,0211-699501013259,acido,i
230,0211-699501013259,folico,i
230,0211-699501013259,cada,o
230,0211-699501013259,48,o
230,0211-699501013259,horas,o
230,0211-699501013259,y,o
230,0211-699501013259,40,o
230,0211-699501013259,mg,o
230,0211-699501013259,orales,o
230,0211-699501013259,de,o
230,0211-699501013259,vitamina,i
230,0211-699501013259,B6,i
230,0211-699501013259,cada,o
230,0211-699501013259,semana,o
230,0211-699501013259,Se,o
230,0211-699501013259,determinaron,o
230,0211-699501013259,al,o
230,0211-699501013259,comienzo,o
230,0211-699501013259,del,o
230,0211-699501013259,estudio,o
230,0211-699501013259,y,o
230,0211-699501013259,cada,o
230,0211-699501013259,2,o
230,0211-699501013259,meses,o
230,0211-699501013259,niveles,i
230,0211-699501013259,de,i
230,0211-699501013259,folato,i
230,0211-699501013259,vitamina,i
230,0211-699501013259,B12,i
230,0211-699501013259,inmunoensayo,i
230,0211-699501013259,albumina,i
230,0211-699501013259,y,o
230,0211-699501013259,cinetica,o
230,0211-699501013259,de,o
230,0211-699501013259,la,o
230,0211-699501013259,urea,i
230,0211-699501013259,KTV,o
230,0211-699501013259,KRU,o
230,0211-699501013259,PCRn,o
230,0211-699501013259,y,o
230,0211-699501013259,cada,o
230,0211-699501013259,6,o
230,0211-699501013259,meses,o
230,0211-699501013259,tHcy,i
230,0211-699501013259,HPLC,i
230,0211-699501013259,y,o
230,0211-699501013259,pp,i
230,0211-699501013259,RIA,i
230,0211-699501013259,Resultados,o
230,0211-699501013259,80,o
230,0211-699501013259,pacientes,o
230,0211-699501013259,fueron,o
230,0211-699501013259,incluidos,o
230,0211-699501013259,en,o
230,0211-699501013259,el,o
230,0211-699501013259,estudio,o
230,0211-699501013259,basal,o
230,0211-699501013259,con,o
230,0211-699501013259,una,o
230,0211-699501013259,prevalencia,o
230,0211-699501013259,de,o
230,0211-699501013259,hiperhomocisteinemia,i
230,0211-699501013259,del,o
230,0211-699501013259,844,o
230,0211-699501013259,deficit,i
230,0211-699501013259,de,i
230,0211-699501013259,pp,i
230,0211-699501013259,en,o
230,0211-699501013259,el,o
230,0211-699501013259,32,o
230,0211-699501013259,y,o
230,0211-699501013259,folato,i
230,0211-699501013259,en,o
230,0211-699501013259,el,o
230,0211-699501013259,rango,o
230,0211-699501013259,normal,o
230,0211-699501013259,bajo,o
230,0211-699501013259,los,o
230,0211-699501013259,niveles,i
230,0211-699501013259,de,i
230,0211-699501013259,tHcy,i
230,0211-699501013259,se,o
230,0211-699501013259,correlacionaban,o
230,0211-699501013259,inversamente,o
230,0211-699501013259,con,o
230,0211-699501013259,los,o
230,0211-699501013259,del,o
230,0211-699501013259,folato,i
230,0211-699501013259,r,o
230,0211-699501013259,0336,o
230,0211-699501013259,p,o
230,0211-699501013259,001,o
230,0211-699501013259,pero,o
230,0211-699501013259,no,o
230,0211-699501013259,con,o
230,0211-699501013259,pp,i
230,0211-699501013259,B12,i
230,0211-699501013259,edad,o
230,0211-699501013259,albumina,i
230,0211-699501013259,KTV,o
230,0211-699501013259,KRU,o
230,0211-699501013259,PCRn,o
230,0211-699501013259,Cincuenta,o
230,0211-699501013259,y,o
230,0211-699501013259,ocho,o
230,0211-699501013259,pacientes,o
230,0211-699501013259,recibieron,o
230,0211-699501013259,seis,o
230,0211-699501013259,meses,o
230,0211-699501013259,de,o
230,0211-699501013259,suplementacion,i
230,0211-699501013259,con,o
230,0211-699501013259,normalizacion,o
230,0211-699501013259,del,o
230,0211-699501013259,pp,i
230,0211-699501013259,aumento,o
230,0211-699501013259,del,o
230,0211-699501013259,folato,i
230,0211-699501013259,703,o
230,0211-699501013259,IC,o
230,0211-699501013259,638,o
230,0211-699501013259,795,o
230,0211-699501013259,vs,o
230,0211-699501013259,6181,o
230,0211-699501013259,IC,o
230,0211-699501013259,4447,o
230,0211-699501013259,7811,o
230,0211-699501013259,p,o
230,0211-699501013259,0001,o
230,0211-699501013259,y,o
230,0211-699501013259,descenso,o
230,0211-699501013259,de,o
230,0211-699501013259,la,o
230,0211-699501013259,tHcy,i
230,0211-699501013259,240,o
230,0211-699501013259,IC,o
230,0211-699501013259,213,o
230,0211-699501013259,264,o
230,0211-699501013259,vs,o
230,0211-699501013259,199,o
230,0211-699501013259,IC,o
230,0211-699501013259,175,o
230,0211-699501013259,224,o
230,0211-699501013259,p,o
230,0211-699501013259,005,o
230,0211-699501013259,Han,o
230,0211-699501013259,recibido,o
230,0211-699501013259,suplementacion,i
230,0211-699501013259,durante,o
230,0211-699501013259,12,o
230,0211-699501013259,meses,o
230,0211-699501013259,33,o
230,0211-699501013259,pacientes,o
230,0211-699501013259,pero,o
230,0211-699501013259,a,o
230,0211-699501013259,pesar,o
230,0211-699501013259,de,o
230,0211-699501013259,un,o
230,0211-699501013259,continuo,o
230,0211-699501013259,aumento,o
230,0211-699501013259,del,o
230,0211-699501013259,folato,i
230,0211-699501013259,10078,o
230,0211-699501013259,IC,o
230,0211-699501013259,7481,o
230,0211-699501013259,12674,o
230,0211-699501013259,p,o
230,0211-699501013259,0001,o
230,0211-699501013259,solo,o
230,0211-699501013259,3,o
230,0211-699501013259,pacientes,o
230,0211-699501013259,presentan,o
230,0211-699501013259,niveles,o
230,0211-699501013259,normales,o
230,0211-699501013259,de,o
230,0211-699501013259,tHcy,i
230,0211-699501013259,correlacionandose,o
230,0211-699501013259,directamente,o
230,0211-699501013259,tHcy,i
230,0211-699501013259,con,o
230,0211-699501013259,la,o
230,0211-699501013259,albumina,i
230,0211-699501013259,r,o
230,0211-699501013259,056,o
230,0211-699501013259,p,o
230,0211-699501013259,0001,o
230,0211-699501013259,que,o
230,0211-699501013259,se,o
230,0211-699501013259,elevo,o
230,0211-699501013259,con,o
230,0211-699501013259,respecto,o
230,0211-699501013259,al,o
230,0211-699501013259,inicio,o
230,0211-699501013259,337,o
230,0211-699501013259,IC,o
230,0211-699501013259,327,o
230,0211-699501013259,346,o
230,0211-699501013259,vs,o
230,0211-699501013259,350,o
230,0211-699501013259,IC,o
230,0211-699501013259,337,o
230,0211-699501013259,363,o
230,0211-699501013259,p,o
230,0211-699501013259,005,o
230,0211-699501013259,Conclusion,o
230,0211-699501013259,Tras,o
230,0211-699501013259,suplementacion,i
230,0211-699501013259,con,o
230,0211-699501013259,acido,i
230,0211-699501013259,folico,i
230,0211-699501013259,y,o
230,0211-699501013259,vitamina,i
230,0211-699501013259,B6,i
230,0211-699501013259,aunque,o
230,0211-699501013259,inicialmente,o
230,0211-699501013259,se,o
230,0211-699501013259,reduce,o
230,0211-699501013259,la,o
230,0211-699501013259,tHcy,i
230,0211-699501013259,esta,o
230,0211-699501013259,respuesta,o
230,0211-699501013259,se,o
230,0211-699501013259,hace,o
230,0211-699501013259,refractaria,o
230,0211-699501013259,correlacionandose,o
230,0211-699501013259,directamente,o
230,0211-699501013259,la,o
230,0211-699501013259,tHcy,i
230,0211-699501013259,con,o
230,0211-699501013259,la,o
230,0211-699501013259,albumina,i
230,0211-699501013259,plasmatica,i
230,0211-699501013259,La,o
230,0211-699501013259,interpretacion,o
230,0211-699501013259,de,o
230,0211-699501013259,los,o
230,0211-699501013259,niveles,i
230,0211-699501013259,de,i
230,0211-699501013259,tHcy,i
230,0211-699501013259,debe,o
230,0211-699501013259,tener,o
230,0211-699501013259,en,o
230,0211-699501013259,cuenta,o
230,0211-699501013259,la,o
230,0211-699501013259,concentracion,i
230,0211-699501013259,de,i
230,0211-699501013259,albumina,i
231,0211-699501013259,Efecto,o
231,0211-699501013259,de,o
231,0211-699501013259,la,o
231,0211-699501013259,suplementacion,i
231,0211-699501013259,con,o
231,0211-699501013259,acido,i
231,0211-699501013259,folico,i
231,0211-699501013259,sobre,o
231,0211-699501013259,los,o
231,0211-699501013259,niveles,i
231,0211-699501013259,de,i
231,0211-699501013259,homocisteina,i
231,0211-699501013259,total,o
231,0211-699501013259,en,o
231,0211-699501013259,pacientes,o
231,0211-699501013259,en,o
231,0211-699501013259,hemodialisis,i
231,0211-699501013259,La,o
231,0211-699501013259,hiperhomocisteinemia,i
231,0211-699501013259,es,o
231,0211-699501013259,un,o
231,0211-699501013259,marcador,o
231,0211-699501013259,de,o
231,0211-699501013259,riesgo,o
231,0211-699501013259,independiente,o
231,0211-699501013259,de,o
231,0211-699501013259,morbimortalidad,o
231,0211-699501013259,cardiovascular,i
231,0211-699501013259,Hemos,o
231,0211-699501013259,intentado,o
231,0211-699501013259,prospectivamente,o
231,0211-699501013259,reducir,o
231,0211-699501013259,los,o
231,0211-699501013259,niveles,i
231,0211-699501013259,de,i
231,0211-699501013259,homocisteina,i
231,0211-699501013259,total,o
231,0211-699501013259,tHcy,i
231,0211-699501013259,mediante,o
231,0211-699501013259,suplemento,o
231,0211-699501013259,con,o
231,0211-699501013259,acido,i
231,0211-699501013259,folico,i
231,0211-699501013259,y,o
231,0211-699501013259,vitamina,i
231,0211-699501013259,B6,i
231,0211-699501013259,pp,i
231,0211-699501013259,valorando,o
231,0211-699501013259,su,o
231,0211-699501013259,posible,o
231,0211-699501013259,correlacion,o
231,0211-699501013259,con,o
231,0211-699501013259,dosis,o
231,0211-699501013259,de,o
231,0211-699501013259,dialisis,i
231,0211-699501013259,funcion,i
231,0211-699501013259,residual,i
231,0211-699501013259,y,o
231,0211-699501013259,parametros,o
231,0211-699501013259,nutricionales,o
231,0211-699501013259,Metodos,o
231,0211-699501013259,Todos,o
231,0211-699501013259,los,o
231,0211-699501013259,pacientes,o
231,0211-699501013259,en,o
231,0211-699501013259,hemodialisis,i
